Date,Price,Open,High,Low,Vol.,Change %
2017-05-24,"1,256.50","1,253.80","1,262.20","1,250.90",48.74K,-0.19%
2017-05-25,"1,259.80","1,261.60","1,262.80","1,256.90",63.17K,0.26%
2017-05-26,"1,271.40","1,258.60","1,272.70","1,256.20",159.00K,0.92%
2017-05-29,"1,265.70","1,271.20","1,273.40","1,261.80",286.21K,-0.45%
2017-05-30,"1,269.30","1,273.70","1,276.80","1,265.50",5.46K,0.28%
2017-05-31,"1,279.00","1,268.50","1,280.00","1,266.00",1.32K,0.76%
2017-06-01,"1,273.60","1,274.80","1,275.20","1,267.50",0.75K,-0.42%
2017-06-02,"1,283.80","1,272.20","1,285.30","1,265.30",2.53K,0.80%
2017-06-05,"1,286.30","1,286.00","1,289.30","1,284.00",0.52K,0.19%
2017-06-06,"1,301.10","1,286.40","1,302.10","1,286.30",2.62K,1.15%
2017-06-07,"1,296.70","1,299.80","1,300.20","1,288.80",1.72K,-0.34%
2017-06-08,"1,283.10","1,292.40","1,295.00","1,277.10",0.67K,-1.05%
2017-06-09,"1,275.00","1,287.00","1,287.00","1,270.50",1.59K,-0.63%
2017-06-12,"1,272.50","1,272.80","1,275.50","1,269.60",1.01K,-0.20%
2017-06-13,"1,272.20","1,270.80","1,274.20","1,264.30",1.49K,-0.02%
2017-06-14,"1,279.50","1,272.30","1,287.20","1,263.00",1.36K,0.57%
2017-06-15,"1,258.10","1,266.00","1,271.70","1,256.50",2.83K,-1.67%
2017-06-16,"1,260.00","1,259.30","1,261.70","1,256.80",0.48K,0.15%
2017-06-19,"1,250.30","1,258.70","1,259.50","1,248.10",2.23K,-0.77%
2017-06-20,"1,247.10","1,248.90","1,252.80","1,246.00",3.69K,-0.26%
2017-06-21,"1,249.40","1,249.40","1,252.10","1,245.90",1.36K,0.18%
2017-06-22,"1,253.10","1,251.30","1,258.90","1,251.30",2.30K,0.30%
2017-06-23,"1,260.10","1,255.30","1,263.60","1,254.40",0.73K,0.56%
2017-06-26,"1,250.10","1,262.00","1,262.60","1,240.90",2.43K,-0.79%
2017-06-27,"1,250.60","1,248.40","1,257.30","1,245.50",8.12K,0.04%
2017-06-28,"1,252.80","1,252.10","1,258.50","1,251.80",0.93K,0.18%
2017-06-29,"1,249.50","1,253.90","1,256.50","1,243.50",1.21K,-0.26%
