Date,Price,Open,High,Low,Vol.,Change %
2016-03-11,"1,259.40","1,272.00","1,287.80","1,249.00",235.78K,-1.05%
2016-03-14,"1,245.10","1,250.90","1,261.90","1,229.90",207.56K,-1.14%
2016-03-15,"1,231.00","1,237.00","1,238.70","1,226.00",185.33K,-1.13%
2016-03-16,"1,229.80","1,233.10","1,264.80","1,227.00",203.81K,-0.10%
2016-03-17,"1,265.00","1,262.00","1,271.90","1,255.20",208.12K,2.86%
2016-03-18,"1,254.30","1,257.70","1,267.70","1,248.40",158.07K,-0.85%
2016-03-21,"1,244.20","1,255.20","1,256.70","1,241.20",176.62K,-0.81%
2016-03-22,"1,248.60","1,244.30","1,260.90","1,242.80",195.73K,0.35%
2016-03-23,"1,224.00","1,248.50","1,249.80","1,215.40",266.17K,-1.97%
2016-03-24,"1,221.60","1,220.70","1,224.20","1,211.20",169.70K,-0.20%
2016-03-28,"1,220.10","1,216.00","1,223.20","1,206.00",142.68K,-0.12%
2016-03-29,"1,235.80","1,221.50","1,243.40","1,215.30",189.73K,1.29%
2016-03-30,"1,228.60","1,243.00","1,246.80","1,224.90",183.33K,-0.58%
2016-03-31,"1,235.60","1,227.00","1,242.30","1,225.10",120.32K,0.57%
2016-04-01,"1,223.50","1,234.10","1,237.20","1,210.30",196.90K,-0.98%
2016-04-04,"1,219.30","1,223.00","1,224.10","1,215.70",91.06K,-0.34%
2016-04-05,"1,229.60","1,217.10","1,238.80","1,216.00",157.09K,0.84%
2016-04-06,"1,223.80","1,232.60","1,233.80","1,217.20",135.33K,-0.47%
2016-04-07,"1,237.50","1,224.00","1,245.00","1,224.00",189.41K,1.12%
2016-04-08,"1,243.80","1,241.80","1,244.60","1,231.00",132.37K,0.51%
2016-04-11,"1,258.00","1,241.80","1,260.90","1,241.60",160.93K,1.14%
2016-04-12,"1,260.90","1,259.80","1,264.70","1,253.00",157.24K,0.23%
2016-04-13,"1,248.30","1,257.20","1,258.70","1,241.40",155.99K,-1.00%
2016-04-14,"1,226.50","1,243.80","1,245.90","1,225.40",204.79K,-1.75%
2016-04-15,"1,234.60","1,228.50","1,237.60","1,226.80",121.27K,0.66%
2016-04-18,"1,235.00","1,236.30","1,243.30","1,231.70",148.66K,0.03%
2016-04-19,"1,254.30","1,233.90","1,258.50","1,229.00",217.39K,1.56%
2016-04-20,"1,254.40","1,251.30","1,259.80","1,244.00",165.25K,0.01%
2016-04-21,"1,250.30","1,244.50","1,272.40","1,244.40",272.94K,-0.33%
2016-04-22,"1,230.00","1,248.50","1,254.20","1,228.50",209.49K,-1.62%
2016-04-25,"1,240.20","1,234.50","1,243.80","1,231.30",120.77K,0.83%
2016-04-26,"1,243.40","1,239.80","1,246.50","1,232.70",148.11K,0.26%
