Date,Price,Open,High,Low,Vol.,Change %
2018-06-26,"1,265.60","1,273.10","1,275.00","1,262.60",1.92K,-0.71%
2018-06-27,"1,261.90","1,265.90","1,267.40","1,258.20",3.91K,-0.29%
2018-06-28,"1,256.70","1,258.80","1,261.30","1,253.00",3.15K,-0.41%
2018-06-29,"1,260.20","1,254.80","1,262.50","1,253.00",3.46K,0.28%
2018-07-02,"1,247.10","1,260.00","1,260.60","1,246.10",9.33K,-1.04%
2018-07-03,"1,259.00","1,249.10","1,263.90","1,244.30",6.21K,0.95%
2018-07-04,"1,258.80","1,257.70","1,261.00","1,252.20",392.95K,-0.02%
2018-07-05,"1,264.20","1,259.10","1,267.60","1,257.50",4.21K,0.43%
2018-07-06,"1,261.40","1,264.10","1,264.50","1,259.30",2.69K,-0.22%
2018-07-09,"1,265.30","1,261.60","1,272.30","1,261.60",5.73K,0.31%
2018-07-10,"1,261.10","1,264.30","1,266.50","1,253.60",4.53K,-0.33%
2018-07-11,"1,250.00","1,261.60","1,262.50","1,247.40",6.24K,-0.88%
2018-07-12,"1,252.00","1,248.30","1,254.00","1,247.10",6.63K,0.16%
2018-07-13,"1,246.40","1,252.80","1,253.50","1,242.00",7.79K,-0.45%
2018-07-16,"1,244.80","1,246.80","1,250.60","1,243.70",4.24K,-0.13%
2018-07-17,"1,232.30","1,245.90","1,250.20","1,231.30",5.00K,-1.00%
2018-07-18,"1,232.90","1,232.70","1,233.40","1,226.00",4.97K,0.05%
2018-07-19,"1,228.70","1,231.90","1,234.20","1,215.70",20.77K,-0.34%
2018-07-20,"1,235.50","1,228.30","1,236.60","1,220.40",8.72K,0.55%
2018-07-23,"1,229.70","1,235.70","1,239.30","1,226.70",7.64K,-0.47%
2018-07-24,"1,230.00","1,229.30","1,234.00","1,222.80",10.64K,0.02%
2018-07-25,"1,236.40","1,228.80","1,238.60","1,228.00",6.86K,0.52%
2018-07-26,"1,230.50","1,236.10","1,239.80","1,226.60",24.23K,-0.48%
2018-07-27,"1,227.80","1,227.40","1,231.50","1,221.40",16.49K,-0.22%
2018-07-30,"1,231.50","1,231.10","1,234.10","1,227.80",183.75K,0.30%
2018-07-31,"1,233.60","1,230.50","1,237.80","1,222.60",297.83K,0.17%
2018-08-01,"1,227.60","1,232.70","1,233.70","1,224.40",218.46K,-0.49%
2018-08-02,"1,220.10","1,224.70","1,230.00","1,215.30",234.63K,-0.61%
2018-08-03,"1,223.20","1,216.00","1,228.50","1,212.50",280.21K,0.25%
2018-08-06,"1,217.70","1,222.00","1,226.00","1,214.40",199.54K,-0.45%
2018-08-07,"1,218.30","1,215.80","1,224.30","1,215.60",205.38K,0.05%
2018-08-08,"1,221.00","1,218.70","1,223.80","1,213.60",263.24K,0.22%
