Date,Price,Open,High,Low,Vol.,Change %
2022-04-02,"45,811.0","46,299.0","47,212.0","45,641.0",345.93M,-1.05%
2022-04-03,"46,407.0","45,813.0","47,435.0","45,554.0",398.86M,1.30%
2022-04-04,"46,629.0","46,407.0","46,899.0","45,152.0",446.12M,0.48%
2022-04-05,"45,506.0","46,614.0","47,201.0","45,388.0",421.11M,-2.41%
2022-04-06,"43,173.0","45,494.0","45,519.0","43,122.0",649.52M,-5.13%
2022-04-07,"43,448.0","43,166.0","43,893.0","42,747.0",390.85M,0.64%
2022-04-08,"42,275.0","43,450.0","43,979.0","42,113.0",467.83M,-2.70%
2022-04-09,"42,767.0","42,275.0","42,809.0","42,129.0",165.16M,1.16%
2022-04-10,"42,138.0","42,760.0","43,421.0","41,884.0",255.83M,-1.47%
2022-04-11,"39,497.0","42,144.0","42,418.0","39,202.0",608.38M,-6.27%
2022-04-12,"40,078.0","39,507.0","40,678.0","39,265.0",468.27M,1.47%
2022-04-13,"41,133.0","40,072.0","41,515.0","39,581.0",406.70M,2.63%
2022-04-14,"39,936.0","41,133.0","41,494.0","39,585.0",294.29M,-2.91%
2022-04-15,"40,560.0","39,936.0","40,850.0","39,781.0",233.09M,1.56%
2022-04-16,"40,382.0","40,571.0","40,691.0","40,003.0",151.31M,-0.44%
2022-04-17,"39,703.0","40,382.0","40,599.0","39,561.0",210.01M,-1.68%
2022-04-18,"40,803.0","39,700.0","41,095.0","38,577.0",484.26M,2.77%
2022-04-19,"41,503.0","40,809.0","41,746.0","40,585.0",268.28M,1.72%
2022-04-20,"41,368.0","41,499.0","42,203.0","40,915.0",382.84M,-0.33%
2022-04-21,"40,482.0","41,370.0","42,969.0","39,793.0",493.05M,-2.14%
2022-04-22,"39,709.0","40,487.0","40,792.0","39,200.0",421.30M,-1.91%
2022-04-23,"39,418.0","39,709.0","39,973.0","39,291.0",190.60M,-0.73%
2022-04-24,"39,464.0","39,434.0","39,929.0","39,033.0",283.63M,0.12%
2022-04-25,"40,427.0","39,464.0","40,599.0","38,233.0",654.60M,2.44%
2022-04-26,"38,113.0","40,443.0","40,770.0","37,708.0",681.47M,-5.72%
2022-04-27,"39,243.0","38,113.0","39,447.0","37,869.0",426.83M,2.96%
2022-04-28,"39,748.0","39,243.0","40,382.0","38,888.0",542.39M,1.29%
2022-04-29,"38,581.0","39,748.0","39,919.0","38,175.0",382.90M,-2.94%
2022-04-30,"37,650.0","38,590.0","38,776.0","37,596.0",248.22M,-2.41%
2022-05-01,"38,461.0","37,642.0","38,676.0","37,397.0",276.99M,2.15%
2022-05-02,"38,514.0","38,472.0","39,134.0","38,061.0",580.79M,0.14%
2022-05-03,"37,718.0","38,515.0","38,647.0","37,513.0",367.21M,-2.07%
2022-05-04,"39,688.0","37,717.0","40,021.0","37,660.0",691.49M,5.22%
2022-05-05,"36,544.0","39,686.0","39,833.0","36,183.0",1.04B,-7.92%
2022-05-06,"36,009.0","36,540.0","36,646.0","35,267.0",752.84M,-1.46%
2022-05-07,"35,468.0","36,003.0","36,119.0","34,773.0",288.86M,-1.50%
2022-05-08,"34,060.0","35,468.0","35,497.0","33,727.0",671.05M,-3.97%
2022-05-09,"30,095.0","34,041.0","34,227.0","30,095.0",268.09K,-11.64%
2022-05-10,"31,007.5","30,098.2","32,621.2","29,831.0",235.61K,3.03%
2022-05-11,"29,068.2","31,008.0","32,113.6","27,835.5",296.90K,-6.25%
2022-05-12,"28,976.0","29,073.4","30,136.7","26,500.5",309.48K,-0.32%
2022-05-13,"29,284.4","28,994.3","31,002.7","28,755.0",141.23K,1.06%
2022-05-14,"30,080.4","29,285.2","30,277.4","28,666.7",70.46K,2.72%
2022-05-15,"31,308.7","30,078.6","31,383.8","29,499.4",65.44K,4.08%
2022-05-16,"29,849.0","31,308.3","31,312.4","29,135.8",100.25K,-4.66%
2022-05-17,"30,437.5","29,856.7","30,720.1","29,484.5",79.63K,1.97%
2022-05-18,"28,683.7","30,437.5","30,687.9","28,648.1",92.03K,-5.76%
2022-05-19,"30,305.9","28,700.4","30,525.1","28,682.1",101.38K,5.66%
2022-05-20,"29,178.6","30,305.9","30,735.1","28,738.5",98.78K,-3.72%
2022-05-21,"29,434.6","29,188.7","29,623.2","28,953.9",32.27K,0.88%
2022-05-22,"30,286.6","29,433.0","30,462.0","29,260.1",50.60K,2.89%
2022-05-23,"29,093.3","30,287.3","30,644.8","28,913.6",92.10K,-3.94%
2022-05-24,"29,648.7","29,091.6","29,810.8","28,706.1",79.42K,1.91%
2022-05-25,"29,540.6","29,648.7","30,202.3","29,353.5",78.85K,-0.36%
2022-05-26,"29,203.5","29,537.9","29,868.9","28,077.9",126.71K,-1.14%
2022-05-27,"28,601.2","29,194.0","29,377.1","28,282.2",116.41K,-2.06%
2022-05-28,"29,027.1","28,620.1","29,194.4","28,537.2",43.87K,1.49%
2022-05-29,"29,465.2","29,027.1","29,556.5","28,838.7",36.87K,1.51%
2022-05-30,"31,723.3","29,465.2","32,185.6","29,307.2",129.56K,7.66%
2022-05-31,"31,793.4","31,730.2","32,377.5","31,221.2",86.60K,0.22%
2022-06-01,"29,798.5","31,793.1","31,969.9","29,396.6",135.09K,-6.27%
2022-06-02,"30,455.5","29,798.6","30,638.5","29,604.4",81.40K,2.20%
2022-06-03,"29,700.9","30,455.7","30,674.8","29,330.8",72.13K,-2.48%
2022-06-04,"29,864.3","29,700.9","29,963.8","29,489.5",33.51K,0.55%
2022-06-05,"29,913.0","29,865.1","30,166.9","29,539.0",30.33K,0.16%
2022-06-06,"31,367.6","29,911.2","31,753.4","29,888.6",94.01K,4.86%
2022-06-07,"31,128.8","31,370.3","31,556.6","29,235.0",140.32K,-0.76%
2022-06-08,"30,201.6","31,127.2","31,312.1","29,874.8",87.96K,-2.98%
2022-06-09,"30,097.8","30,202.1","30,691.4","29,953.8",61.72K,-0.34%
2022-06-10,"29,083.3","30,097.4","30,325.6","28,884.9",104.26K,-3.37%
2022-06-11,"28,403.4","29,083.3","29,426.6","28,161.8",82.92K,-2.34%
2022-06-12,"26,606.3","28,404.0","28,534.8","26,606.3",120.02K,-6.33%
2022-06-13,"22,448.0","26,606.3","26,857.6","22,006.3",379.26K,-15.63%
2022-06-14,"22,157.3","22,449.1","23,200.3","20,860.9",251.01K,-1.29%
2022-06-15,"22,577.9","22,137.5","22,754.4","20,125.8",280.41K,1.90%
2022-06-16,"20,386.6","22,577.9","22,942.1","20,231.1",144.00K,-9.71%
2022-06-17,"20,444.6","20,391.3","21,315.4","20,244.1",136.27K,0.28%
2022-06-18,"18,986.5","20,446.4","20,744.7","17,630.5",267.25K,-7.13%
2022-06-19,"20,577.2","18,983.4","20,763.5","17,983.7",169.39K,8.38%
2022-06-20,"20,572.3","20,576.9","20,996.8","19,658.8",140.60K,-0.02%
2022-06-21,"20,720.4","20,571.6","21,689.3","20,371.7",136.32K,0.72%
2022-06-22,"19,965.8","20,720.2","20,864.3","19,780.2",125.94K,-3.64%
2022-06-23,"21,100.7","19,967.3","21,189.8","19,907.5",110.70K,5.68%
2022-06-24,"21,226.9","21,100.9","21,488.7","20,743.9",104.56K,0.60%
2022-06-25,"21,489.9","21,226.9","21,553.4","20,917.5",66.63K,1.24%
2022-06-26,"21,043.5","21,489.9","21,837.4","20,989.7",67.21K,-2.08%
2022-06-27,"20,730.2","21,037.7","21,497.5","20,568.0",84.69K,-1.49%
2022-06-28,"20,278.0","20,727.9","21,200.2","20,210.5",83.83K,-2.18%
2022-06-29,"20,111.3","20,278.0","20,415.8","19,880.7",98.97K,-0.82%
2022-06-30,"19,926.6","20,111.3","20,155.1","18,682.7",127.73K,-0.92%
2022-07-01,"19,262.9","19,926.6","20,785.6","18,980.1",150.18K,-3.33%
2022-07-02,"19,243.2","19,275.4","19,425.4","19,006.4",58.57K,-0.10%
2022-07-03,"19,309.9","19,243.4","19,626.4","18,794.4",65.27K,0.35%
2022-07-04,"20,215.8","19,310.6","20,303.8","19,052.5",92.79K,4.69%
2022-07-05,"20,200.6","20,215.8","20,706.9","19,315.4",122.43K,-0.08%
2022-07-06,"20,561.1","20,180.4","20,654.9","19,785.3",105.24K,1.78%
2022-07-07,"21,637.8","20,557.9","21,817.8","20,282.7",115.81K,5.24%
2022-07-08,"21,611.2","21,637.1","22,482.1","21,207.0",439.90K,-0.12%
2022-07-09,"21,587.5","21,610.4","21,944.1","21,338.4",190.11K,-0.11%
2022-07-10,"20,847.4","21,587.4","21,599.2","20,689.7",204.68K,-3.43%
2022-07-11,"19,963.2","20,847.2","20,855.0","19,897.0",160.20K,-4.24%
2022-07-12,"19,330.9","19,963.2","20,051.7","19,279.6",167.91K,-3.17%
2022-07-13,"20,250.0","19,331.6","20,250.8","18,942.2",249.38K,4.75%
2022-07-14,"20,586.0","20,250.0","20,862.2","19,664.9",205.28K,1.66%
2022-07-15,"20,825.1","20,586.1","21,178.1","20,393.4",164.67K,1.16%
2022-07-16,"21,209.9","20,825.2","21,561.3","20,484.4",136.89K,1.85%
2022-07-17,"20,785.6","21,209.8","21,654.4","20,755.2",132.81K,-2.00%
2022-07-18,"22,525.8","20,785.6","22,714.9","20,770.6",279.72K,8.37%
2022-07-19,"23,410.2","22,529.3","23,757.3","21,581.8",308.91K,3.93%
2022-07-20,"23,215.2","23,412.0","24,258.0","22,944.4",281.31K,-0.83%
2022-07-21,"23,153.0","23,219.9","23,403.8","22,360.2",217.08K,-0.27%
2022-07-22,"22,675.2","23,150.0","23,741.4","22,524.2",197.54K,-2.06%
2022-07-23,"22,460.4","22,683.6","22,991.0","21,971.7",137.42K,-0.95%
2022-07-24,"22,582.1","22,449.8","22,987.9","22,281.3",126.66K,0.54%
