Date,Price,Open,High,Low,Vol.,Change %
2021-03-11,"1,725.20","1,727.60","1,740.40","1,719.30",50.44K,0.04%
2021-03-12,"1,722.40","1,722.60","1,730.40","1,699.40",42.74K,-0.16%
2021-03-15,"1,731.80","1,728.20","1,735.50","1,721.80",19.53K,0.55%
2021-03-16,"1,733.20","1,732.50","1,742.60","1,727.10",16.65K,0.08%
2021-03-17,"1,729.20","1,732.40","1,752.70","1,724.10",15.64K,-0.23%
2021-03-18,"1,734.60","1,745.90","1,756.00","1,719.10",19.36K,0.31%
2021-03-19,"1,743.90","1,736.30","1,748.20","1,729.30",40.49K,0.54%
2021-03-22,"1,740.40","1,747.50","1,749.20","1,728.60",38.35K,-0.20%
2021-03-23,"1,727.50","1,741.20","1,744.40","1,725.20",65.40K,-0.74%
2021-03-24,"1,735.50","1,728.20","1,739.90","1,724.80",72.47K,0.46%
2021-03-25,"1,727.30","1,736.00","1,747.10","1,722.50",74.22K,-0.47%
2021-03-26,"1,734.70","1,727.50","1,737.90","1,721.20",99.68K,0.43%
2021-03-29,"1,714.60","1,732.40","1,734.80","1,705.60",182.75K,-1.16%
2021-03-30,"1,687.90","1,714.80","1,715.80","1,680.60",2.72K,-1.56%
2021-03-31,"1,717.50","1,687.30","1,718.10","1,679.40",2.71K,1.75%
2021-04-01,"1,730.30","1,711.40","1,733.20","1,708.80",2.20K,0.75%
2021-04-05,"1,730.70","1,732.10","1,735.90","1,723.60",1.37K,0.02%
2021-04-06,"1,745.00","1,731.80","1,748.30","1,730.70",3.87K,0.83%
2021-04-07,"1,743.60","1,746.60","1,747.20","1,734.00",1.72K,-0.08%
2021-04-08,"1,760.30","1,739.50","1,761.20","1,735.80",4.00K,0.96%
2021-04-09,"1,746.80","1,757.30","1,759.00","1,732.90",4.02K,-0.77%
2021-04-12,"1,734.60","1,745.20","1,748.00","1,729.60",3.63K,-0.70%
2021-04-13,"1,749.50","1,734.70","1,751.20","1,725.50",4.27K,0.86%
2021-04-14,"1,738.20","1,748.40","1,752.50","1,734.70",2.79K,-0.65%
2021-04-15,"1,768.80","1,738.80","1,772.40","1,736.80",3.88K,1.76%
2021-04-16,"1,782.20","1,766.20","1,786.20","1,763.70",2.57K,0.76%
2021-04-19,"1,772.70","1,780.10","1,791.70","1,768.60",1.87K,-0.53%
2021-04-20,"1,780.40","1,772.70","1,782.60","1,765.80",1.91K,0.43%
2021-04-21,"1,795.20","1,780.60","1,800.00","1,779.00",3.26K,0.83%
2021-04-22,"1,784.00","1,797.00","1,800.00","1,779.30",2.13K,-0.62%
2021-04-23,"1,779.90","1,786.30","1,798.20","1,771.70",5.12K,-0.23%
2021-04-26,"1,782.30","1,776.00","1,784.90","1,770.80",3.72K,0.13%
2021-04-27,"1,781.00","1,783.20","1,787.80","1,776.60",7.80K,-0.07%
2021-04-28,"1,776.10","1,777.30","1,784.70","1,763.90",5.98K,-0.28%
2021-04-29,"1,770.50","1,784.20","1,791.50","1,756.80",8.69K,-0.32%
2021-04-30,"1,769.80","1,773.90","1,775.00","1,765.60",17.31K,-0.04%
2021-05-03,"1,794.00","1,770.40","1,800.80","1,768.50",7.92K,1.37%
2021-05-04,"1,778.20","1,795.10","1,801.60","1,771.60",9.94K,-0.88%
2021-05-05,"1,786.50","1,780.90","1,790.20","1,771.50",20.46K,0.47%
2021-05-06,"1,817.90","1,789.00","1,820.50","1,784.10",23.09K,1.76%
2021-05-07,"1,833.50","1,817.30","1,846.50","1,815.70",26.44K,0.86%
2021-05-10,"1,839.80","1,836.10","1,848.40","1,832.80",64.97K,0.34%
2021-05-11,"1,838.10","1,837.60","1,844.30","1,819.80",71.63K,-0.09%
2021-05-12,"1,824.80","1,840.20","1,846.50","1,815.00",55.16K,-0.72%
2021-05-13,"1,826.10","1,816.60","1,830.90","1,810.70",41.80K,0.07%
2021-05-14,"1,840.00","1,829.30","1,849.00","1,821.30",24.14K,0.76%
2021-05-17,"1,869.60","1,843.50","1,871.10","1,843.10",42.11K,1.61%
2021-05-18,"1,870.10","1,869.10","1,877.80","1,865.60",49.55K,0.03%
