Date,Price,Open,High,Low,Vol.,Change %
2022-02-22,"1,910.70","1,904.70","1,921.50","1,893.00",15.12K,0.17%
2022-02-23,"1,913.70","1,904.10","1,916.00","1,894.50",7.72K,0.16%
2022-02-24,"1,929.40","1,915.10","1,979.10","1,882.00",22.15K,0.82%
2022-02-25,"1,890.80","1,909.50","1,928.00","1,887.70",8.22K,-2.00%
2022-02-28,"1,904.00","1,921.00","1,938.10","1,895.60",9.26K,0.70%
2022-03-01,"1,947.10","1,912.20","1,955.60","1,906.60",9.48K,2.26%
2022-03-02,"1,925.60","1,949.50","1,954.20","1,919.50",10.16K,-1.10%
2022-03-03,"1,939.30","1,934.20","1,947.60","1,926.60",14.29K,0.71%
2022-03-04,"1,969.90","1,942.10","1,978.10","1,934.90",12.27K,1.58%
2022-03-07,"1,999.20","1,981.30","2,010.30","1,967.80",73.28K,1.49%
2022-03-08,"2,046.70","2,004.10","2,082.00","1,989.60",73.70K,2.38%
2022-03-09,"1,991.70","2,060.20","2,070.40","1,984.60",63.78K,-2.69%
2022-03-10,"2,004.50","1,996.90","2,018.30","1,978.80",94.69K,0.64%
2022-03-11,"1,989.40","2,004.60","2,007.60","1,964.80",84.98K,-0.75%
2022-03-14,"1,965.50","1,993.50","1,999.00","1,956.70",24.89K,-1.20%
2022-03-15,"1,934.70","1,958.70","1,961.10","1,913.50",49.53K,-1.57%
2022-03-16,"1,914.30","1,924.90","1,934.80","1,900.40",40.17K,-1.05%
2022-03-17,"1,948.20","1,933.40","1,955.60","1,929.00",36.57K,1.77%
2022-03-18,"1,933.90","1,947.90","1,950.90","1,922.70",37.36K,-0.73%
2022-03-21,"1,934.80","1,927.40","1,947.20","1,922.20",50.54K,0.05%
2022-03-22,"1,926.70","1,941.00","1,944.70","1,915.50",47.98K,-0.42%
2022-03-23,"1,942.60","1,926.30","1,953.90","1,920.70",57.22K,0.83%
2022-03-24,"1,967.70","1,948.90","1,972.50","1,942.90",71.41K,1.29%
2022-03-25,"1,959.80","1,963.20","1,970.40","1,948.20",63.34K,-0.40%
2022-03-28,"1,944.70","1,962.50","1,965.20","1,920.70",109.25K,-0.77%
2022-03-29,"1,918.00","1,927.20","1,934.40","1,893.20",214.61K,-1.37%
2022-03-30,"1,944.10","1,930.00","1,948.30","1,925.40",3.76K,1.36%
2022-03-31,"1,959.50","1,942.50","1,960.40","1,928.60",7.31K,0.79%
2022-04-01,"1,929.20","1,947.90","1,949.50","1,927.10",2.17K,-1.55%
2022-04-04,"1,939.70","1,933.50","1,946.10","1,924.00",2.95K,0.54%
2022-04-05,"1,933.50","1,941.50","1,954.40","1,927.20",4.70K,-0.32%
2022-04-06,"1,929.30","1,933.40","1,942.20","1,922.30",3.99K,-0.22%
2022-04-07,"1,944.20","1,932.90","1,948.00","1,930.00",6.75K,0.77%
2022-04-08,"1,952.20","1,941.40","1,958.30","1,937.70",6.83K,0.41%
2022-04-11,"1,955.00","1,957.10","1,981.20","1,949.90",5.74K,0.14%
2022-04-12,"1,983.00","1,965.00","1,989.10","1,960.40",9.08K,1.43%
2022-04-13,"1,991.50","1,976.60","1,992.20","1,974.00",9.41K,0.43%
2022-04-14,"1,981.60","1,988.70","1,990.60","1,969.60",3.13K,-0.50%
2022-04-18,"1,993.30","1,983.10","2,009.50","1,981.80",1.60K,0.59%
2022-04-19,"1,965.80","1,987.80","1,991.60","1,952.80",5.38K,-1.38%
2022-04-20,"1,962.30","1,959.00","1,967.30","1,947.80",5.75K,-0.18%
2022-04-21,"1,955.00","1,964.20","1,966.20","1,944.80",11.80K,-0.37%
2022-04-22,"1,941.40","1,960.00","1,964.50","1,935.00",12.26K,-0.70%
2022-04-25,"1,903.00","1,937.40","1,942.60","1,898.80",17.15K,-1.98%
2022-04-26,"1,911.10","1,907.30","1,918.70","1,904.20",8.90K,0.43%
2022-04-27,"1,895.60","1,914.00","1,914.80","1,888.80",5.84K,-0.81%
2022-04-28,"1,898.30","1,893.00","1,904.30","1,877.80",6.72K,0.14%
2022-04-29,"1,918.60","1,902.50","1,928.20","1,900.60",7.74K,1.07%
2022-05-02,"1,870.60","1,903.10","1,907.40","1,860.80",9.78K,-2.50%
2022-05-03,"1,877.80","1,870.40","1,885.00","1,856.70",24.90K,0.38%
